level,dest,origin,airline,flight_number,route,scheduled_departure_bucket,scheduled_departure_hour,data_period_start,data_period_end,total_scheduled_flights,completed_flights,cancelled_count,diverted_count,cancellation_rate,delay_over_60min_count,delay_over_60min_rate,delay_over_180min_count,delay_over_180min_rate,avg_arrival_delay_minutes,median_arrival_delay_minutes,p90_arrival_delay_minutes,avg_departure_delay_minutes,median_departure_delay_minutes,p90_departure_delay_minutes,departure_delay_over_15min_count,departure_delay_over_15min_rate,departure_delay_over_30min_count,departure_delay_over_30min_rate,departure_delay_over_60min_count,departure_delay_over_60min_rate,avg_delay_recovery_minutes,median_delay_recovery_minutes,recovered_from_30min_departure_delay_count,recovered_from_30min_departure_delay_rate,recovered_from_60min_departure_delay_count,recovered_from_60min_departure_delay_rate
origin_route,SEA,BUF,,,BUF→SEA,,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,26.0,26.0,26.0,13.0,13.0,13.0,0,0.0,0,0.0,0,0.0,-13.0,-13.0,0,,0,
origin_route,SEA,BUR,,,BUR→SEA,,,2024-01-01,2024-12-31,1551,1520,31,10,0.019987,79,0.051974,11,0.007237,4.31,-4.0,36.0,11.25,0.0,32.0,252,0.165789,161,0.105921,72,0.047368,-1.21,0.0,6,0.035714,0,0.0
origin_route,SEA,BWI,,,BWI→SEA,,,2024-01-01,2024-12-31,594,582,12,1,0.020202,36,0.061856,5,0.008591,10.99,4.0,43.0,17.61,6.0,43.0,188,0.323024,94,0.161512,33,0.056701,0.17,0.0,15,0.151515,0,0.0
origin_route,SEA,BZN,,,BZN→SEA,,,2024-01-01,2024-12-31,705,697,8,2,0.011348,44,0.063128,3,0.004304,5.75,-3.0,40.0,10.65,0.0,34.0,116,0.166428,76,0.109039,34,0.04878,-2.97,0.0,1,0.012821,0,0.0
origin_route,SEA,CHS,,,CHS→SEA,,,2024-01-01,2024-12-31,350,341,9,3,0.025714,4,0.01173,0,0.0,-1.54,-5.0,27.3,8.59,0.0,24.3,58,0.170088,25,0.073314,8,0.02346,-0.36,0.0,4,0.153846,0,0.0
origin_route,SEA,CID,,,CID→SEA,,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,-26.0,-26.0,-26.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,0,
origin_route,SEA,CLE,,,CLE→SEA,,,2024-01-01,2024-12-31,439,435,4,0,0.009112,18,0.041379,1,0.002299,1.89,-3.0,28.0,10.11,0.0,32.6,84,0.193103,47,0.108046,17,0.03908,-0.64,0.0,2,0.041667,0,0.0
origin_route,SEA,CLT,,,CLT→SEA,,,2024-01-01,2024-12-31,1321,1305,16,5,0.012112,176,0.134866,31,0.023755,20.52,1.0,82.1,30.3,5.5,79.0,457,0.350192,308,0.236015,171,0.131034,1.45,0.0,21,0.066879,0,0.0
origin_route,SEA,CMH,,,CMH→SEA,,,2024-01-01,2024-12-31,471,462,9,2,0.019108,18,0.038961,0,0.0,-1.74,-7.0,29.1,11.03,0.0,32.0,95,0.205628,51,0.11039,19,0.041126,1.63,0.0,7,0.132075,0,0.0
origin_route,SEA,CVG,,,CVG→SEA,,,2024-01-01,2024-12-31,714,698,16,0,0.022409,32,0.045845,1,0.001433,-0.81,-8.0,35.3,11.89,0.0,38.0,142,0.203438,92,0.131805,36,0.051576,1.23,0.0,8,0.086022,1,0.025
origin_route,SEA,DAL,,,DAL→SEA,,,2024-01-01,2024-12-31,393,385,8,1,0.020356,8,0.020779,2,0.005195,0.26,-5.0,27.7,7.91,0.0,24.7,60,0.155844,28,0.072727,7,0.018182,-1.39,0.0,1,0.034483,0,0.0
origin_route,SEA,DCA,,,DCA→SEA,,,2024-01-01,2024-12-31,731,727,4,1,0.005472,24,0.033012,3,0.004127,-5.24,-11.0,23.0,7.99,0.0,25.0,101,0.138927,59,0.081155,25,0.034388,-0.13,0.0,10,0.166667,3,0.111111
origin_route,SEA,DEN,,,DEN→SEA,,,2024-01-01,2024-12-31,6731,6676,55,11,0.008171,463,0.069353,51,0.007639,6.86,-3.0,45.0,14.59,0.0,43.0,1507,0.225734,927,0.138856,443,0.066357,0.02,0.0,33,0.034921,0,0.0
origin_route,SEA,DFW,,,DFW→SEA,,,2024-01-01,2024-12-31,5008,4916,92,17,0.018371,452,0.091945,70,0.014239,12.44,-1.0,57.0,20.12,1.0,57.0,1381,0.280919,918,0.186737,460,0.093572,0.35,0.0,64,0.068376,3,0.006397
origin_route,SEA,DTW,,,DTW→SEA,,,2024-01-01,2024-12-31,2081,2062,19,4,0.00913,93,0.045102,13,0.006305,-1.39,-8.0,28.0,11.82,0.0,33.0,377,0.182832,220,0.106693,100,0.048497,1.22,0.0,29,0.127753,1,0.009901
origin_route,SEA,EGE,,,EGE→SEA,,,2024-01-01,2024-12-31,6,6,0,0,0.0,0,0.0,0,0.0,-1.67,-4.5,28.5,3.0,1.0,7.5,0,0.0,0,0.0,0,0.0,-6.67,0.5,0,,0,
origin_route,SEA,EUG,,,EUG→SEA,,,2024-01-01,2024-12-31,1348,1328,20,0,0.014837,71,0.053464,12,0.009036,1.71,-7.0,25.0,10.73,0.0,27.0,183,0.137801,117,0.088102,68,0.051205,0.16,0.0,3,0.02459,0,0.0
origin_route,SEA,EWR,,,EWR→SEA,,,2024-01-01,2024-12-31,2025,1981,44,6,0.021728,157,0.079253,27,0.013629,2.71,-9.0,51.0,15.66,0.0,46.0,434,0.219081,277,0.139828,156,0.078748,-0.22,0.0,38,0.133333,7,0.043478
